0.46841100000000324,0
0.47390300000000707,0
0.478857000000005,0
0.48212999999998374,0
0.50477699999999,0
0.5742859999999723,0
0.5820550000000253,0
0.5843649999999911,0
0.6463340000000244,0
0.6491009999999733,0
0.6565130000000181,0
0.6604419999999891,0
0.6639220000000137,0
0.6708189999999945,0
0.6778410000000008,0
0.6826819999999998,0
0.6852470000000039,0
0.6923310000000242,0
0.6964619999999968,0
0.7006269999999972,0
0.7074370000000272,0
0.7130920000000174,0
0.7187270000000012,0
0.736518999999987,0
0.7388209999999731,0
0.7407380000000217,0
0.7434369999999717,0
0.7458629999999857,0
0.7476669999999785,0
0.7521029999999769,0
0.7540829999999801,0
0.7601109999999949,0
0.7686049999999796,0
0.7745669999999905,0
0.7862210000000118,0
0.7880460000000085,0
0.7925769999999943,0
0.7995500000000106,0
0.8036159999999768,0
0.8089239999999904,0
0.8090000000000259,0
0.8132519999999772,0
0.8178970000000163,0
0.8222059999999942,0
0.8275620000000004,0
0.8332580000000007,0
0.8393290000000206,0
0.847235000000012,0
0.8489999999999895,0
0.8585519999999747,0
0.8660570000000121,0
0.8790619999999763,0
0.8824769999999944,0
0.8854440000000068,0
0.8904150000000186,0
0.8945239999999899,0
0.9007080000000087,0
0.9062529999999924,0
0.9099469999999883,0
0.9134320000000002,0
0.9167190000000005,0
0.9202440000000252,0
0.9237269999999853,0
0.9370309999999904,0
0.9392260000000192,0
0.9699739999999792,0
1.0088139999999726,0
1.012785000000008,0
1.019091000000003,0
1.0724609999999757,0
1.0850810000000024,0
1.088942999999972,0
1.0931939999999827,0
1.0981199999999944,0
1.1119830000000093,0
1.114295000000027,0
1.1169370000000072,0
1.122540000000015,0
1.129316000000017,0
1.1340450000000146,0
1.137254999999982,0
1.1729109999999991,0
1.1754849999999806,0
1.1808940000000234,0
1.1841519999999832,0
1.1897200000000225,0
1.1937199999999848,0
1.1994579999999928,0
1.2066189999999892,0
1.2099979999999846,0
1.213639999999998,0
1.2165509999999813,0
1.2263810000000035,1
1.2368230000000153,1
1.2406560000000013,0
1.2438149999999837,0
1.2463660000000232,0
1.2478790000000117,0
1.2506409999999732,0
1.2535760000000096,0
1.2580189999999902,0
1.2595789999999738,0
1.263766999999973,0
1.2682290000000194,0
1.2728480000000104,0
1.276313000000016,0
1.2784219999999777,0
1.28060499999998,0
1.2851590000000215,0
1.2924300000000244,0
1.295757999999978,0
1.302316000000019,0
1.3058909999999742,0
1.3182679999999891,0
1.320120999999972,0
1.3248259999999732,0
1.332605000000001,0
1.3381089999999745,0
1.3406739999999786,0
1.3432510000000093,0
1.3497629999999958,0
1.352846999999997,0
1.355209000000002,0
1.3588490000000206,0
1.3670359999999846,0
1.3710459999999784,0
1.3741640000000075,0
1.3766860000000065,0
1.3807649999999967,0
1.3849890000000187,0
1.3888190000000122,0
1.3915420000000154,0
1.3963939999999866,0
1.3996050000000082,0
1.4031029999999873,0
1.4071819999999775,0
1.4111260000000243,0
1.4181639999999902,0
1.4206419999999866,0
1.430718000000013,0
1.4344290000000228,0
1.4372829999999794,0
1.4398719999999798,0
1.4420170000000212,0
1.44983000000002,0
1.4535979999999995,0
1.4605230000000233,0
1.4653509999999983,0
1.4697850000000017,0
1.477798000000007,0
1.4861740000000054,0
1.4917720000000259,0
1.4979190000000244,0
1.5005049999999756,0
1.5040409999999724,0
1.5084959999999796,0
1.5151589999999828,0
1.518367000000012,0
1.5227049999999736,0
1.5312250000000063,0
1.533820999999989,0
1.5367919999999913,0
1.5413699999999722,0
1.5475379999999745,0
1.5505259999999907,0
1.5550460000000044,0
1.5584610000000225,0
1.5654329999999845,0
1.5739889999999832,0
1.5766489999999749,0
1.5829889999999978,0
1.5848320000000058,0
1.586748,0
1.589700999999991,0
1.5921940000000063,0
1.5987420000000157,0
1.600738999999976,0
1.6044180000000097,0
1.61340899999999,0
1.615460999999982,0
1.6186389999999733,0
1.6211379999999735,0
1.625932999999975,0
1.6312699999999722,0
1.633201999999983,0
1.6368120000000204,0
1.640367000000026,0
1.6471540000000005,0
1.6489389999999844,0
1.653084999999976,0
1.6548879999999713,0
1.6577730000000201,0
1.6603979999999865,0
1.6655930000000012,0
1.6676739999999768,0
1.670172999999977,0
1.671619000000021,0
1.6802450000000135,0
1.6822270000000117,0
1.6863910000000146,0
1.6908450000000244,0
1.6979019999999991,0
1.6998820000000023,0
1.705075000000022,0
1.7094809999999825,0
1.7145449999999869,0
1.7166690000000244,0
1.7206140000000119,0
1.7250520000000051,0
1.730795999999998,0
1.7327700000000164,0
1.734741999999983,0
1.7619659999999726,0
1.784468000000004,0
1.7969160000000102,0
1.8045470000000137,0
1.8066880000000083,0
1.814536999999973,0
1.825571000000025,0
1.8324210000000107,0
1.8345199999999977,0
1.8378969999999981,0
1.8432809999999904,0
1.8464629999999715,0
1.8478870000000143,0
1.8543070000000057,0
1.8575849999999718,0
1.863381000000004,0
1.866687000000013,0
1.8776750000000106,0
1.8792209999999727,0
1.8813279999999963,0
1.8910900000000197,0
1.90453100000002,0
1.9046280000000024,0
1.9126590000000192,0
1.9167019999999866,0
1.922647999999981,0
1.9271780000000263,0
1.9316820000000234,0
1.9335689999999772,0
1.9366400000000112,0
1.9437169999999924,0
1.9483089999999947,0
1.9543499999999767,0
1.9607149999999933,0
1.963501000000008,0
1.9667749999999842,0
1.9707740000000058,0
1.9725889999999708,0
